"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0034364","CC","GO:0034364","high-density lipoprotein particle",17,-0.667731373723578,-1.82777093767042,0.00554040950268806,0.0411591183392949,0.0326208268564356,3607,"tags=65%, list=18%, signal=53%","8542/7941/6288/1191/5444/6291/1071/6289/3250/5360/3990"
"GO:0016849","MF","GO:0016849","phosphorus-oxygen lyase activity",22,-0.618886624071554,-1.80122410083753,0.00555155720792486,0.0411591183392949,0.0326208268564356,2817,"tags=55%, list=14%, signal=47%","196883/952/111/4337/2982/2984/2983/109/683/4881/114/2977"
"GO:1901970","BP","GO:1901970","positive regulation of mitotic sister chromatid separation",18,0.677112023901175,1.80018685770278,0.00555528093325824,0.0411591183392949,0.0326208268564356,2693,"tags=39%, list=14%, signal=34%","11065/9212/9700/332/9787/55143/991"
"GO:0031674","CC","GO:0031674","I band",129,-0.370068178475859,-1.50163327816289,0.00555531652448115,0.0411591183392949,0.0326208268564356,2575,"tags=29%, list=13%, signal=25%","11155/11080/55800/6331/5142/91156/57158/10979/4660/6546/6323/6261/286/146862/8850/5587/4634/3270/1756/1073/55742/100820829/81488/11346/6263/274/859/28954/845/287/3741/5239/171024/339855/2318/9457/1674"
"GO:1990778","BP","GO:1990778","protein localization to cell periphery",342,-0.288746059466353,-1.31228532774548,0.00555868269075688,0.0411591183392949,0.0326208268564356,2517,"tags=20%, list=13%, signal=17%","55800/25999/10791/22841/6622/51762/30818/92162/9693/4118/7275/9341/5583/23433/8642/81693/2048/54206/1969/9270/5621/30844/3688/5064/145567/2852/51201/54997/286/23136/5295/84668/5911/2042/342667/79156/160622/56246/10580/165257/8825/1601/10082/4884/4035/6769/9211/859/91461/30846/25945/5727/9370/857/287/2770/55022/6711/2037/286753/5593/5028/1956/115827/3745/9312/1804"
"GO:0007288","BP","GO:0007288","sperm axoneme assembly",27,0.582636394156993,1.66911339314148,0.00556946867274645,0.0411622591674145,0.0326233161325525,2741,"tags=37%, list=14%, signal=32%","84229/50487/9148/286207/255101/80217/55779/79925/154313/80127"
"GO:0051959","MF","GO:0051959","dynein light intermediate chain binding",27,0.582527765235071,1.66880219735921,0.00556946867274645,0.0411622591674145,0.0326233161325525,3588,"tags=37%, list=18%, signal=30%","1767/127602/56171/9727/146754/1769/8632/51361/440193/196385"
"GO:0035115","BP","GO:0035115","embryonic forelimb morphogenesis",30,-0.544600152344059,-1.67890622870361,0.00561021180868025,0.0414248446282199,0.0328314293088684,1591,"tags=50%, list=8%, signal=46%","775/6474/7291/140467/3205/3235/2019/3209/4487/6910/8434/116039/130497/8854/60529"
"GO:0006940","BP","GO:0006940","regulation of smooth muscle contraction",52,-0.452291139318133,-1.55314924810386,0.00562065345381048,0.0414249459095772,0.0328315095798206,3223,"tags=46%, list=16%, signal=39%","100/6915/80763/5592/1264/5997/9732/152/150/1131/2852/2982/1906/143872/151/477/148/857/93649/6869/3815/154/9312/5021"
"GO:0098900","BP","GO:0098900","regulation of action potential",52,-0.452130590868597,-1.55259793130368,0.00562065345381048,0.0414249459095772,0.0328315095798206,2490,"tags=31%, list=13%, signal=27%","6331/817/3759/9096/2257/274/859/781/148/857/287/6869/29119/1268/3745/948"
"GO:0015347","MF","GO:0015347","sodium-independent organic anion transmembrane transporter activity",11,-0.716374910576372,-1.69289403106998,0.0056500550359302,0.0415035974147918,0.0328938451505792,3730,"tags=73%, list=19%, signal=59%","28232/353189/55867/11309/53919/28231/6579/10599"
"GO:0015914","BP","GO:0015914","phospholipid transport",94,-0.388419788979508,-1.49282928637812,0.00565179666781883,0.0415035974147918,0.0328938451505792,4379,"tags=38%, list=22%, signal=30%","64241/23344/57205/10087/80148/23760/84162/58488/4547/55754/5007/114884/5359/24/949/3783/23200/23250/196527/5243/388121/286410/57048/79895/57605/26207/83394/57088/19/1071/10396/23120/5360/121601/114786/63982"
"GO:0097553","BP","GO:0097553","calcium ion transmembrane import into cytosol",164,-0.336857034492103,-1.40774647907346,0.00564688767598359,0.0415035974147918,0.0328938451505792,2498,"tags=27%, list=13%, signal=24%","6622/162514/5336/2534/6375/57158/3356/817/8913/6546/5621/55151/84502/2904/51393/2852/23007/6261/23236/5587/3270/1756/187/6263/1193/9472/123041/5311/1813/781/7222/9002/845/4842/477/148/857/287/2247/6376/5350/3973/117/10345"
"GO:0045927","BP","GO:0045927","positive regulation of growth",221,-0.316839589167586,-1.38708686486795,0.00565222056674697,0.0415035974147918,0.0328938451505792,4242,"tags=33%, list=22%, signal=26%","3574/3142/84275/89780/659/1954/51193/1839/1946/3021/84525/2844/23493/89/8531/6777/693175/2260/5454/4851/6792/2627/3373/6608/9647/952/4208/6386/6909/116224/5629/2735/10413/2254/7472/6279/4131/3897/23180/6280/7003/51393/1435/23236/6197/1002/1826/8437/3481/9037/6910/57611/9472/23566/1735/1906/6387/1813/9211/8829/23414/6422/3479/5071/57678/32/2247/3952/1956/7049/2690/552/3484"
"GO:0051091","BP","GO:0051091","positive regulation of DNA-binding transcription factor activity",204,-0.32699943125292,-1.41527824143123,0.00573418375453674,0.0420665650321278,0.0333400274283314,3735,"tags=27%, list=19%, signal=22%","7189/28232/5728/54101/8837/2241/10392/58484/85363/9759/11043/1191/114769/8807/84159/10346/3656/5336/55906/10891/5583/8809/55128/353376/133522/7472/6279/60401/6280/3586/8321/5587/8600/28984/114548/1896/1906/8792/11213/4919/3569/8322/8613/7099/2044/338382/4921/93649/5468/650/3815/114/63973/5649/948"
"GO:0004303","MF","GO:0004303","estradiol 17-beta-dehydrogenase [NAD(P)] activity",15,-0.685881317137135,-1.76545876800823,0.00575341275836327,0.0420910353270683,0.0333594214602395,1222,"tags=47%, list=6%, signal=44%","441282/51170/1646/8644/3294/1645/345275"
"GO:0090322","BP","GO:0090322","regulation of superoxide metabolic process",27,-0.565953438648306,-1.68494547141745,0.00574817485903886,0.0420910353270683,0.0333594214602395,2449,"tags=33%, list=12%, signal=29%","655/5446/2950/10516/2358/683/57126/1956/948"
"GO:0051656","BP","GO:0051656","establishment of organelle localization",449,0.29808045599554,1.30672932170922,0.00574580612370537,0.0420910353270683,0.0333594214602395,3560,"tags=21%, list=18%, signal=17%","126353/10814/92558/79083/50487/4747/4751/2922/83540/1063/80128/9928/128153/57082/5347/3800/64284/57405/547/6382/201294/9212/9700/10615/3993/332/23025/51203/146439/151648/3798/1062/10125/221150/56155/10053/11130/10403/11004/147872/55143/1058/81610/4935/147841/162282/79816/113130/84722/8938/1731/5314/3458/9368/4645/4085/6284/7462/100130097/357/6813/55686/401258/27040/81930/9735/891/4001/9184/5864/9892/29127/283129/10947/8618/3835/9846/7430/8673/4137/23513/6385/89958/5819/1894/89941/152185/11127/84871/245711/6993/11243/284071"
"GO:0042326","BP","GO:0042326","negative regulation of phosphorylation",290,-0.304229523625864,-1.36115144374186,0.00576195539034532,0.0421147521401045,0.0333782183169958,4151,"tags=31%, list=21%, signal=25%","6690/142679/64798/624/3843/7070/9113/56940/1031/5573/10106/4908/5728/4771/56288/9043/801/7453/28951/324/23171/8440/152559/9655/23603/5575/81848/2039/4690/153090/6608/104/10114/5997/9647/1848/1849/1030/6622/25937/26524/84327/8692/9770/120892/5577/2048/54206/5569/9104/3486/6546/2950/9270/55243/5621/4041/401265/161742/8660/57493/10252/9021/1756/140885/8651/7345/2192/1813/54922/859/3082/11213/1028/6422/5787/8613/5071/9370/1843/857/55022/51085/93649/5468/650/10253/9353/284/374462"
"GO:0003170","BP","GO:0003170","heart valve development",72,-0.408597470928339,-1.51550712955874,0.0057920458702407,0.0422957761388441,0.0335216896244,4259,"tags=53%, list=22%, signal=41%","4089/639/6662/9475/6474/7291/659/4669/4091/182/23493/26508/11117/324/4853/4851/8313/6091/2006/23462/4208/54567/8642/56999/3491/4846/187/7133/6910/7075/6591/6615/11096/650/7048/9353/6586/5138"
"GO:0060041","BP","GO:0060041","retina development in camera-type eye",139,-0.352906322714894,-1.44841888391383,0.00580476561985827,0.0423497363175151,0.0335644559837535,2411,"tags=40%, list=12%, signal=35%","120114/639/6662/4781/659/4669/7070/5145/65084/2782/1545/4851/4774/5961/3091/204851/793/7068/7275/54567/23554/25932/8842/5629/491/94233/6497/4041/57381/5176/1826/10461/5797/94/5156/1282/284217/1735/221935/5159/22899/4915/196740/348980/8829/25945/10083/8322/2779/10319/57030/5950/30812/94137/1641"
"GO:0006022","BP","GO:0006022","aminoglycan metabolic process",115,-0.374883528578534,-1.49383440506487,0.00581039300288518,0.0423519012916722,0.0335661718428384,4650,"tags=38%, list=24%, signal=29%","3340/22856/2132/3074/2131/57115/54928/55576/4669/84752/9957/27087/1118/11041/55501/9334/9653/3373/3038/9953/2799/166012/1117/1950/8692/55790/9435/29940/9469/83539/6483/3037/337876/2296/9956/10090/2247/56548/3036/1910/284/114771/80760/10894"
"GO:0030318","BP","GO:0030318","melanocyte differentiation",24,-0.578154912476406,-1.70261984317474,0.00582961579415988,0.0424530682718609,0.0336463521449799,2373,"tags=58%, list=12%, signal=51%","26258/81285/4948/83938/8975/4208/7306/56999/1908/4286/6663/9839/3815/1910"
"GO:0043502","BP","GO:0043502","regulation of muscle adaptation",76,-0.420799131961946,-1.55989294004849,0.00584084458486434,0.0424958884860323,0.0336802894801027,4447,"tags=45%, list=23%, signal=35%","493/4205/4089/9475/406937/89/57190/9759/4851/8013/5465/5997/6331/90523/3488/817/389827/6442/5578/5152/4846/2308/8654/7133/9472/1906/859/7222/3479/148/32/5468/9464/221476"
"GO:0031664","BP","GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway",23,-0.601194116741682,-1.75879473935302,0.00586582458791242,0.0426385876953012,0.0337933863195378,4384,"tags=57%, list=22%, signal=44%","22900/7128/7189/23643/85363/114769/5578/929/654/23328/6376/948/4795"
"GO:0005251","MF","GO:0005251","delayed rectifier potassium channel activity",25,-0.572082392902535,-1.68071562421451,0.00590248599158688,0.0428267134275413,0.0339424861347491,1508,"tags=36%, list=8%, signal=33%","3742/3749/3787/23630/3737/3741/3745/9312/3736"
"GO:0030834","BP","GO:0030834","regulation of actin filament depolymerization",50,-0.471224991389314,-1.60743844937624,0.00589980486317541,0.0428267134275413,0.0339424861347491,4416,"tags=52%, list=23%, signal=40%","6840/253725/5341/830/5962/118/51474/11078/29766/23075/85477/5290/93661/2039/130271/6708/25802/1073/120/119/9037/29767/2934/7111/2059/6711"
"GO:0016298","MF","GO:0016298","lipase activity",109,-0.373118873954987,-1.46692376687932,0.00591997083955227,0.0429143871535062,0.0340119723033055,2673,"tags=29%, list=14%, signal=25%","7941/57104/3988/196463/149998/1230/5321/117245/5336/5337/1131/147111/51365/23007/1066/23236/83394/5322/11343/57406/2822/1128/89869/23228/79887/5320/3991/5168/4023/3990/5406/13"
"GO:0010572","BP","GO:0010572","positive regulation of platelet activation",10,-0.729419381126784,-1.69368924888698,0.00594436082556253,0.0430519113574242,0.034120967671175,4195,"tags=70%, list=21%, signal=55%","5341/2316/5321/375033/6403/7099/79987"
"GO:0099094","MF","GO:0099094","ligand-gated monoatomic cation channel activity",112,0.39823572980043,1.49924129995349,0.00596071488070559,0.0431310380029198,0.0341836798162984,4603,"tags=47%, list=23%, signal=36%","1261/6833/8973/3760/57156/9311/610/378807/2900/22953/6337/79054/3775/5026/3767/9424/1135/2903/3766/6339/117144/8989/219931/55515/6340/3763/2899/27094/357/29850/5025/2902/55362/3359/1258/117155/1141/3757/255231/57053/3761/3772/1138/6338/40/2906/7226/9725/54795/1146/3710/3769/7442"
"GO:0004745","MF","GO:0004745","NAD-retinol dehydrogenase activity",16,-0.650807319038337,-1.73689376035466,0.00597461331446569,0.0431530025303908,0.034201087891994,2501,"tags=62%, list=13%, signal=55%","9249/124/5959/10170/127/130/8644/125/126/345275"
"GO:2001212","BP","GO:2001212","regulation of vasculogenesis",16,-0.650377660608165,-1.73574707526889,0.00597461331446569,0.0431530025303908,0.034201087891994,5208,"tags=81%, list=27%, signal=60%","7498/6237/54453/23493/10266/5906/9693/23462/3791/133/55273/947/51666"
"GO:1904754","BP","GO:1904754","positive regulation of vascular associated smooth muscle cell migration",17,-0.663716230379377,-1.81678034683719,0.00598661052995659,0.0431929332667216,0.0342327351596871,3039,"tags=59%, list=16%, signal=50%","2195/85440/8013/7015/9732/3488/2254/407006/9510/4921"
"GO:0005775","CC","GO:0005775","vacuolar lumen",156,-0.343802066753788,-1.4327243733431,0.0059910147841318,0.0431929332667216,0.0342327351596871,4906,"tags=38%, list=25%, signal=29%","1778/6609/1203/9588/8804/950/411/9798/3074/8722/1075/5611/27065/4669/388697/1520/5660/2992/427/1511/5834/3988/196463/4060/10493/2331/2760/9672/51816/1513/2512/3373/56729/2262/5549/387263/2799/1514/5641/6386/1727/6948/6383/81567/671/383/4958/5159/10082/3339/2171/718/4353/11240/1440/54749/1634/4969/338/2719"
"GO:0006909","BP","GO:0006909","phagocytosis",214,-0.31833353534184,-1.38572768982554,0.00601293553038117,0.0433116707061454,0.0343268410008495,3518,"tags=28%, list=18%, signal=23%","10062/2213/5290/613/23603/3690/2268/4688/5359/5806/4481/949/8685/8547/22841/7052/5336/4240/196527/4233/7275/2534/301/9844/55529/353376/54734/9936/3601/3688/23208/10417/558/5322/2219/140885/8291/10461/929/7301/19/2934/2358/4035/78989/22918/10326/51454/5175/375033/718/9370/7099/3929/338382/3953/8406/3952/114786/948"
"GO:0005161","MF","GO:0005161","platelet-derived growth factor receptor binding",14,-0.675188923840927,-1.70881574995031,0.00603508510914652,0.0434096847281218,0.0344045224131198,3761,"tags=57%, list=19%, signal=46%","3678/3690/56034/80310/5156/5159/3554/2277"
"GO:0045429","BP","GO:0045429","positive regulation of nitric oxide biosynthetic process",33,-0.522662068399108,-1.63937379331448,0.00603747031146314,0.0434096847281218,0.0344045224131198,2945,"tags=36%, list=15%, signal=31%","445/5806/1191/6648/9314/1906/5311/10365/7099/3043/23564/948"
"GO:0097530","BP","GO:0097530","granulocyte migration",129,-0.367351945474887,-1.49061156350939,0.00605578251152782,0.043501981965722,0.0344776729646516,2520,"tags=27%, list=13%, signal=24%","83692/5142/719/301/6375/2919/6279/4354/6280/6846/3680/1435/3579/83700/5734/2526/6374/1240/1908/1906/5175/683/3554/3672/3929/6376/57126/7060/2921/1803/6372/9353/2920/7499/6357"
"GO:1903054","BP","GO:1903054","negative regulation of extracellular matrix organization",14,-0.675097250717974,-1.70858373714498,0.00611005415238499,0.0438521953393846,0.0347552360001588,3855,"tags=57%, list=20%, signal=46%","406937/11117/4851/84168/7133/1803/5468/7049"
"GO:0015695","BP","GO:0015695","organic cation transport",54,-0.456120436572885,-1.57616908683238,0.00612907356162,0.0439178801599973,0.0348072947722306,2581,"tags=43%, list=13%, signal=37%","148641/140/116843/11255/6539/2865/54407/220963/152/6622/150/222962/6530/6397/151/80704/6005/5028/6581/11254/3745/5021/6579"
"GO:0006635","BP","GO:0006635","fatty acid beta-oxidation",72,-0.407617650976399,-1.51187293153134,0.00613026168627275,0.0439178801599973,0.0348072947722306,5329,"tags=44%, list=27%, signal=32%","6342/5830/3032/1376/56898/34/83667/1374/10455/35/3667/1891/7291/38/3030/23417/3033/51/160428/1962/5465/55289/2109/10449/8660/55862/33/9370/32/225/1268/3952"
"GO:1900748","BP","GO:1900748","positive regulation of vascular endothelial growth factor signaling pathway",10,-0.728445402764639,-1.69142770124608,0.00616051680102857,0.0440551809038452,0.0349161130359116,2952,"tags=70%, list=15%, signal=59%","64094/6091/3688/9508/57608/147372/7148"
"GO:0014044","BP","GO:0014044","Schwann cell development",40,-0.502221397993738,-1.63920445340704,0.00615875877754164,0.0440551809038452,0.0349161130359116,4413,"tags=40%, list=23%, signal=31%","5604/79152/5595/56288/5454/79628/6654/6497/10397/1291/5453/4915/57211/57716/163175/4653"
"GO:0001968","MF","GO:0001968","fibronectin binding",29,-0.53248565876301,-1.62060063191055,0.00622540181407633,0.0444765470979827,0.0352500685290494,3196,"tags=45%, list=16%, signal=38%","3690/59339/1513/1514/3488/3486/284297/3688/4313/2192/151887/3489/4653"
"GO:0045670","BP","GO:0045670","regulation of osteoclast differentiation",58,-0.445326773643099,-1.55901007272824,0.00623063523222842,0.0444765470979827,0.0352500685290494,3827,"tags=45%, list=20%, signal=36%","7030/169200/7189/4853/84293/1230/130733/9770/1051/7071/133522/10234/51208/133308/1435/5295/9935/8600/7098/2353/4286/8792/6422/7099/2200/5457"
"GO:0034703","CC","GO:0034703","cation channel complex",180,-0.330013258521202,-1.40671932204872,0.00624020289624929,0.0445048581783668,0.035272506591102,2686,"tags=31%, list=14%, signal=27%","257062/3783/1259/6327/3776/55800/6331/5142/30818/7223/151254/785/8913/6323/11280/10242/27345/3759/6328/6261/54714/9132/3742/286097/57685/30820/3749/6263/9472/30819/5311/6330/3787/781/348980/7222/3751/7881/3764/845/6335/3773/23630/23415/3737/7225/3741/3788/3745/126755/6329/9312/10060/6332/1804/3736"
"GO:0045981","BP","GO:0045981","positive regulation of nucleotide metabolic process",35,-0.528945037082242,-1.66573029730591,0.00626812671672943,0.0445839451785276,0.0353351873151538,2846,"tags=34%, list=15%, signal=29%","5465/195827/10891/3356/8850/65018/4846/3479/4842/55022/51085/2819"
"GO:1900544","BP","GO:1900544","positive regulation of purine nucleotide metabolic process",35,-0.528945037082242,-1.66573029730591,0.00626812671672943,0.0445839451785276,0.0353351873151538,2846,"tags=34%, list=15%, signal=29%","5465/195827/10891/3356/8850/65018/4846/3479/4842/55022/51085/2819"
"GO:0007409","BP","GO:0007409","axonogenesis",417,-0.274269104376308,-1.27285606706519,0.00625748241754254,0.0445839451785276,0.0353351873151538,3495,"tags=29%, list=18%, signal=24%","11041/84628/4853/5781/8828/5454/1272/322/6324/8301/4851/6792/6812/1123/9334/347733/1600/5592/2049/5802/56134/57463/6654/1436/6608/57556/2736/10501/4744/4133/104/6091/80031/55701/655/2043/10479/8543/26257/2534/85449/23077/6285/4854/1959/2048/91584/23767/152330/9638/2115/3688/11280/4131/3897/51393/6585/23111/23242/4858/1002/1630/1826/494470/23129/23768/2042/10371/54437/10752/5797/1947/2051/1908/5063/9037/91653/57611/2297/7345/26050/23566/140578/1906/4915/63923/6387/4884/4692/2047/1813/9211/4130/9201/8829/9331/56920/4147/3908/7504/5727/56978/10090/54538/2044/2596/285220/56963/5803/9378/9353/256158/6586/9890/223117/5457/5649/55079/4009/2676"
